pair_index,image1,image2,t_gt_sq_magnitude,r_gt_magnitude,skipping_frame,inliers,match_coverage,method,rotation_error,translation_error
0,rgb/1305031922.833262.png,rgb/1305031923.165168.png,0.00143046,8.05907,10,97,0.46875,FNS,1.21258,115.929
1,rgb/1305031923.001054.png,rgb/1305031923.333169.png,0.00209097,8.60407,10,208,0.59375,FNS,1.6894,137.215
2,rgb/1305031923.165168.png,rgb/1305031923.501145.png,0.00428957,10.797,10,103,0.5,FNS,1.0405,21.8215
3,rgb/1305031923.333169.png,rgb/1305031923.665141.png,0.0103755,9.49865,10,69,0.328125,FNS,0.743404,3.83575
4,rgb/1305031923.501145.png,rgb/1305031923.833045.png,0.0173095,5.68067,10,44,0.25,FNS,0.787095,5.26985
5,rgb/1305031923.665141.png,rgb/1305031924.001096.png,0.0224645,3.26321,10,106,0.453125,FNS,0.366997,2.98683
6,rgb/1305031923.833045.png,rgb/1305031924.165591.png,0.0252548,3.58236,10,66,0.28125,FNS,0.641203,0.805077
7,rgb/1305031924.001096.png,rgb/1305031924.333113.png,0.0228253,1.7546,10,80,0.375,FNS,0.454568,2.90933
8,rgb/1305031924.165591.png,rgb/1305031924.501116.png,0.0210109,6.16248,10,57,0.34375,FNS,1.35682,1.89042
9,rgb/1305031924.333113.png,rgb/1305031924.665187.png,0.0179383,9.15603,10,114,0.5625,FNS,0.406419,0.13234
10,rgb/1305031924.501116.png,rgb/1305031924.833187.png,0.0126322,7.65543,10,114,0.59375,FNS,4.06385,41.4089
11,rgb/1305031924.665187.png,rgb/1305031925.001103.png,0.0117951,3.24671,10,211,0.609375,FNS,0.145042,1.30779
12,rgb/1305031924.833187.png,rgb/1305031925.169080.png,0.0124542,2.81678,10,218,0.578125,FNS,0.34695,1.69215
13,rgb/1305031925.001103.png,rgb/1305031925.333142.png,0.0119057,3.29497,10,117,0.4375,FNS,1.40346,4.91798
14,rgb/1305031925.169080.png,rgb/1305031925.501267.png,0.0145058,3.1949,10,146,0.515625,FNS,0.695389,8.38284
15,rgb/1305031925.333142.png,rgb/1305031925.669137.png,0.0182741,3.79283,10,119,0.515625,FNS,4.71593,62.4869
16,rgb/1305031925.501267.png,rgb/1305031925.833148.png,0.0174846,5.74691,10,51,0.421875,FNS,2.21694,65.2708
17,rgb/1305031925.669137.png,rgb/1305031926.001186.png,0.0170458,8.71425,10,119,0.375,FNS,0.428859,4.47625
18,rgb/1305031925.833148.png,rgb/1305031926.169101.png,0.019516,9.03534,10,41,0.265625,FNS,4.63846,51.2656
19,rgb/1305031926.001186.png,rgb/1305031926.333164.png,0.0216065,7.41252,10,57,0.390625,FNS,0.632418,12.9486
20,rgb/1305031926.169101.png,rgb/1305031926.501075.png,0.021931,10.3016,10,92,0.453125,FNS,1.45227,6.99341
21,rgb/1305031926.333164.png,rgb/1305031926.669140.png,0.0173606,13.1966,10,122,0.484375,FNS,0.360049,5.13318
22,rgb/1305031926.501075.png,rgb/1305031926.833209.png,0.00878498,16.6346,10,51,0.3125,FNS,1.13947,7.23468
23,rgb/1305031926.669140.png,rgb/1305031927.001575.png,0.00571603,23.6923,10,40,0.203125,FNS,4.06653,32.3643
24,rgb/1305031926.833209.png,rgb/1305031927.169161.png,0.00753086,26.331,10,27,0.203125,FNS,0.950346,44.5876
25,rgb/1305031927.001575.png,rgb/1305031927.333139.png,0.00989726,19.7514,10,22,0.15625,FNS,1.07305,25.0716
26,rgb/1305031927.169161.png,rgb/1305031927.501136.png,0.0124625,15.0361,10,31,0.21875,FNS,177.003,105.648
27,rgb/1305031927.333139.png,rgb/1305031927.669158.png,0.0122313,8.66477,10,53,0.3125,FNS,3.173,67.7813
28,rgb/1305031927.501136.png,rgb/1305031927.833282.png,0.0109453,8.37162,10,112,0.515625,FNS,0.739729,6.45458
29,rgb/1305031927.669158.png,rgb/1305031928.001134.png,0.0164513,5.52344,10,159,0.53125,FNS,1.10686,3.22274
30,rgb/1305031927.833282.png,rgb/1305031928.169018.png,0.0234398,1.9644,10,94,0.46875,FNS,0.357493,7.67315
31,rgb/1305031928.001134.png,rgb/1305031928.333609.png,0.0204366,5.3312,10,91,0.421875,FNS,0.648061,7.95227
32,rgb/1305031928.169018.png,rgb/1305031928.501428.png,0.0149897,13.6033,10,44,0.25,FNS,2.24342,43.6468
33,rgb/1305031928.333609.png,rgb/1305031928.669146.png,0.0108645,19.8461,10,15,0.140625,FNS,2.69861,105.375
34,rgb/1305031928.501428.png,rgb/1305031928.833193.png,0.00730246,19.4144,10,26,0.203125,FNS,5.28401,78.3834
35,rgb/1305031928.669146.png,rgb/1305031929.001155.png,0.00783974,19.223,10,57,0.296875,FNS,3.0518,42.7569
36,rgb/1305031928.833193.png,rgb/1305031929.169204.png,0.0109313,21.7502,10,20,0.140625,FNS,3.53612,54.6045
37,rgb/1305031929.001155.png,rgb/1305031929.333529.png,0.0130959,21.9697,10,18,0.140625,FNS,4.02616,66.4891
38,rgb/1305031929.169204.png,rgb/1305031929.501198.png,0.013922,18.193,10,10,0.078125,FNS,178.568,53.4851
39,rgb/1305031929.333529.png,rgb/1305031929.669287.png,0.0142619,14.5507,10,23,0.203125,FNS,1.28558,28.4441
40,rgb/1305031929.501198.png,rgb/1305031929.833358.png,0.0120452,11.5947,10,57,0.390625,FNS,2.008,38.5358
41,rgb/1305031929.669287.png,rgb/1305031930.001350.png,0.00700406,8.36587,10,61,0.46875,FNS,0.920448,8.34622
42,rgb/1305031929.833358.png,rgb/1305031930.169117.png,0.00327106,2.78877,10,97,0.578125,FNS,0.643578,67.873
43,rgb/1305031930.001350.png,rgb/1305031930.333138.png,0.00562677,9.33049,10,50,0.359375,FNS,1.73757,41.6429
44,rgb/1305031930.169117.png,rgb/1305031930.501044.png,0.00967601,14.4445,10,31,0.25,FNS,2.55402,92.6368
45,rgb/1305031930.333138.png,rgb/1305031930.668925.png,0.00947621,16.1897,10,19,0.203125,FNS,2.57969,98.1066
46,rgb/1305031930.501044.png,rgb/1305031930.833091.png,0.0085635,15.1459,10,43,0.34375,FNS,1.7649,72.6899
47,rgb/1305031930.668925.png,rgb/1305031931.000795.png,0.00874526,13.6918,10,107,0.40625,FNS,2.38223,107.177
48,rgb/1305031930.833091.png,rgb/1305031931.168900.png,0.00793214,15.0749,10,67,0.421875,FNS,1.62552,80.8228
49,rgb/1305031931.000795.png,rgb/1305031931.332991.png,0.00589389,18.1627,10,43,0.25,FNS,1.64489,85.3808
50,rgb/1305031931.168900.png,rgb/1305031931.500852.png,0.00443849,18.9571,10,65,0.328125,FNS,1.75883,44.5609
51,rgb/1305031931.332991.png,rgb/1305031931.669064.png,0.00519869,14.8053,10,41,0.234375,FNS,2.75283,54.5764
52,rgb/1305031931.500852.png,rgb/1305031931.832926.png,0.00836426,9.18173,10,84,0.390625,FNS,0.423838,6.38745
53,rgb/1305031931.669064.png,rgb/1305031932.000829.png,0.0101836,7.5367,10,179,0.46875,FNS,4.4577,110.471
54,rgb/1305031931.832926.png,rgb/1305031932.169077.png,0.00925437,7.19029,10,79,0.421875,FNS,1.35194,31.2736
55,rgb/1305031932.000829.png,rgb/1305031932.333175.png,0.00846651,5.48666,10,126,0.4375,FNS,0.582656,9.75441
56,rgb/1305031932.169077.png,rgb/1305031932.500893.png,0.0104292,10.3813,10,72,0.328125,FNS,1.82377,33.9777
57,rgb/1305031932.333175.png,rgb/1305031932.669236.png,0.0115481,13.8368,10,55,0.34375,FNS,1.62851,12.4279
58,rgb/1305031932.500893.png,rgb/1305031932.832891.png,0.0102261,15.873,10,53,0.390625,FNS,0.802285,5.8312
59,rgb/1305031932.669236.png,rgb/1305031933.001958.png,0.00947766,13.8433,10,37,0.328125,FNS,14.7658,106.488
60,rgb/1305031932.832891.png,rgb/1305031933.169450.png,0.00764474,7.20571,10,29,0.140625,FNS,35.0266,140.827
61,rgb/1305031933.001958.png,rgb/1305031933.332881.png,0.00322702,9.79814,10,112,0.546875,FNS,1.27177,27.7835
62,rgb/1305031933.169450.png,rgb/1305031933.500809.png,0.000725,9.82944,10,161,0.53125,FNS,0.324924,55.5739
63,rgb/1305031933.332881.png,rgb/1305031933.669114.png,0.00118169,13.2746,10,79,0.46875,FNS,0.495197,54.8327
64,rgb/1305031933.500809.png,rgb/1305031933.833132.png,0.00297475,17.0985,10,93,0.46875,FNS,1.85418,61.2685
65,rgb/1305031933.669114.png,rgb/1305031934.000841.png,0.00607838,14.4325,10,43,0.359375,FNS,2.50657,46.0751
66,rgb/1305031933.833132.png,rgb/1305031934.169177.png,0.0106802,10.4833,10,85,0.4375,FNS,163.461,54.9678
67,rgb/1305031934.000841.png,rgb/1305031934.336871.png,0.0153555,8.04478,10,100,0.40625,FNS,0.606048,2.9672
68,rgb/1305031934.169177.png,rgb/1305031934.501241.png,0.0177021,3.95414,10,64,0.359375,FNS,6.14299,58.1018
69,rgb/1305031934.336871.png,rgb/1305031934.668984.png,0.0215079,6.73959,10,98,0.40625,FNS,0.630596,5.20664
70,rgb/1305031934.501241.png,rgb/1305031934.836769.png,0.0268058,7.95584,10,96,0.390625,FNS,174.235,130.164
71,rgb/1305031934.668984.png,rgb/1305031935.001270.png,0.0287549,11.292,10,83,0.375,FNS,1.0842,0.600671
72,rgb/1305031934.836769.png,rgb/1305031935.169281.png,0.0298158,10.1712,10,89,0.453125,FNS,0.74105,5.96066
73,rgb/1305031935.001270.png,rgb/1305031935.336810.png,0.026149,4.82854,10,83,0.390625,FNS,1.47907,2.30333
74,rgb/1305031935.169281.png,rgb/1305031935.500863.png,0.0209302,6.83716,10,92,0.421875,FNS,0.357644,2.40379
75,rgb/1305031935.336810.png,rgb/1305031935.669100.png,0.0214881,13.0335,10,22,0.203125,FNS,0.595397,30.9027
76,rgb/1305031935.500863.png,rgb/1305031935.836877.png,0.0223111,20.9806,10,25,0.234375,FNS,3.56252,69.1975
77,rgb/1305031935.669100.png,rgb/1305031936.000820.png,0.0164447,20.2763,10,31,0.28125,FNS,3.67559,102.319
78,rgb/1305031935.836877.png,rgb/1305031936.168897.png,0.0118681,13.2322,10,29,0.28125,FNS,2.92933,67.4818
79,rgb/1305031936.000820.png,rgb/1305031936.336863.png,0.0104458,12.1574,10,75,0.390625,FNS,1.55296,19.175
80,rgb/1305031936.168897.png,rgb/1305031936.500753.png,0.00908237,11.2559,10,140,0.5625,FNS,0.527101,0.497858
81,rgb/1305031936.336863.png,rgb/1305031936.668885.png,0.00998609,7.46967,10,196,0.53125,FNS,2.81205,58.6371
82,rgb/1305031936.500753.png,rgb/1305031936.836845.png,0.0169877,3.23547,10,176,0.6875,FNS,177.33,134.331
83,rgb/1305031936.668885.png,rgb/1305031937.001118.png,0.02732,9.62282,10,77,0.421875,FNS,4.03568,57.1884
84,rgb/1305031936.836845.png,rgb/1305031937.168856.png,0.0300267,16.9492,10,56,0.265625,FNS,3.5987,34.1697
85,rgb/1305031937.001118.png,rgb/1305031937.336862.png,0.0239331,18.9218,10,33,0.21875,FNS,1.84702,18.21
86,rgb/1305031937.168856.png,rgb/1305031937.500797.png,0.0158846,17.2843,10,55,0.3125,FNS,2.38197,35.2276
87,rgb/1305031937.336862.png,rgb/1305031937.668803.png,0.0141564,16.4119,10,81,0.3125,FNS,0.285245,4.35919
88,rgb/1305031937.500797.png,rgb/1305031937.836877.png,0.0147607,14.8353,10,57,0.34375,FNS,1.68302,62.0003
89,rgb/1305031937.668803.png,rgb/1305031938.000822.png,0.0131599,12.8619,10,46,0.3125,FNS,2.58343,54.7674
90,rgb/1305031937.836877.png,rgb/1305031938.168914.png,0.0127404,15.7483,10,81,0.375,FNS,1.6192,118.179
91,rgb/1305031938.000822.png,rgb/1305031938.336900.png,0.010217,17.0119,10,36,0.171875,FNS,170.902,167.613
92,rgb/1305031938.168914.png,rgb/1305031938.501288.png,0.00494521,14.6139,10,27,0.1875,FNS,3.10745,59.3932
93,rgb/1305031938.336900.png,rgb/1305031938.668747.png,0.00268934,13.7327,10,17,0.140625,FNS,2.42329,103.913
94,rgb/1305031938.501288.png,rgb/1305031938.836754.png,0.00558849,18.5029,10,8,0.09375,FNS,44.9008,129.398
95,rgb/1305031938.668747.png,rgb/1305031939.001030.png,0.00922473,20.3129,10,0,0,FNS,81.2291,46.7672
96,rgb/1305031938.836754.png,rgb/1305031939.168815.png,0.0101883,17.6005,10,0,0,FNS,84.3448,42.6299
97,rgb/1305031939.001030.png,rgb/1305031939.336729.png,0.00989613,18.2597,10,28,0.1875,FNS,6.34055,62.1105
98,rgb/1305031939.168815.png,rgb/1305031939.500839.png,0.00876157,18.5924,10,34,0.1875,FNS,4.36044,54.5398
99,rgb/1305031939.336729.png,rgb/1305031939.668867.png,0.00805739,12.2556,10,25,0.265625,FNS,3.81481,48.2705
100,rgb/1305031939.500839.png,rgb/1305031939.837145.png,0.00661563,6.91996,10,46,0.375,FNS,3.28627,79.0336
101,rgb/1305031939.668867.png,rgb/1305031940.005582.png,0.00445769,13.3088,10,29,0.296875,FNS,2.45426,95.5065
102,rgb/1305031939.837145.png,rgb/1305031940.168737.png,0.0041081,17.6005,10,85,0.359375,FNS,0.914768,3.14324
103,rgb/1305031940.005582.png,rgb/1305031940.336732.png,0.00630707,17.5023,10,40,0.25,FNS,1.645,24.2205
104,rgb/1305031940.168737.png,rgb/1305031940.503804.png,0.00909146,21.6239,10,24,0.15625,FNS,0.880015,16.9983
105,rgb/1305031940.336732.png,rgb/1305031940.668762.png,0.00935507,20.3362,10,13,0.140625,FNS,4.97854,60.6727
106,rgb/1305031940.503804.png,rgb/1305031940.836755.png,0.00899886,14.0904,10,37,0.265625,FNS,1.66365,46.1882
107,rgb/1305031940.668762.png,rgb/1305031941.003160.png,0.0136273,12.506,10,50,0.25,FNS,1.05699,3.69841
108,rgb/1305031940.836755.png,rgb/1305031941.171144.png,0.0230802,11.0625,10,102,0.4375,FNS,1.96376,50.2226
109,rgb/1305031941.003160.png,rgb/1305031941.336734.png,0.0296797,10.5215,10,135,0.484375,FNS,3.15638,34.1102
110,rgb/1305031941.171144.png,rgb/1305031941.501458.png,0.0268075,14.7075,10,206,0.515625,FNS,1.2289,36.6791
111,rgb/1305031941.336734.png,rgb/1305031941.671554.png,0.0213138,16.3819,10,171,0.515625,FNS,4.0793,83.9278
112,rgb/1305031941.501458.png,rgb/1305031941.836848.png,0.0201353,13.1298,10,187,0.5625,FNS,0.533965,0.598536
113,rgb/1305031941.671554.png,rgb/1305031942.003141.png,0.0221163,9.10078,10,67,0.4375,FNS,0.914085,3.09605
114,rgb/1305031941.836848.png,rgb/1305031942.170749.png,0.0256774,4.92567,10,245,0.640625,FNS,0.236655,2.52933
115,rgb/1305031942.003141.png,rgb/1305031942.337047.png,0.024059,5.0482,10,179,0.546875,FNS,0.959571,16.1984
116,rgb/1305031942.170749.png,rgb/1305031942.503553.png,0.0151976,5.5463,10,223,0.578125,FNS,1.42464,14.2982
117,rgb/1305031942.337047.png,rgb/1305031942.669006.png,0.0100053,3.86714,10,158,0.546875,FNS,0.579674,10.3463
118,rgb/1305031942.503553.png,rgb/1305031942.841042.png,0.0104136,4.71239,10,418,0.703125,FNS,2.02956,37.0607
119,rgb/1305031942.669006.png,rgb/1305031943.001103.png,0.00937086,4.48457,10,184,0.65625,FNS,1.74267,34.8626
120,rgb/1305031942.841042.png,rgb/1305031943.171912.png,0.0092011,3.99443,10,348,0.671875,FNS,0.723151,4.18869
121,rgb/1305031943.001103.png,rgb/1305031943.339941.png,0.0160066,3.43997,10,96,0.53125,FNS,0.765448,6.27397
122,rgb/1305031943.171912.png,rgb/1305031943.501108.png,0.0219325,5.056,10,42,0.3125,FNS,9.93109,94.0722
123,rgb/1305031943.339941.png,rgb/1305031943.671504.png,0.0197867,5.18394,10,52,0.328125,FNS,0.651528,11.8516
124,rgb/1305031943.501108.png,rgb/1305031943.837754.png,0.0164997,5.63952,10,46,0.328125,FNS,1.03553,7.99755
125,rgb/1305031943.671504.png,rgb/1305031944.007760.png,0.0131134,9.29672,10,74,0.34375,FNS,1.96772,8.47825
126,rgb/1305031943.837754.png,rgb/1305031944.171370.png,0.00727125,11.5358,10,101,0.34375,FNS,2.8942,96.8918
127,rgb/1305031944.007760.png,rgb/1305031944.339308.png,0.00293451,11.1878,10,72,0.40625,FNS,2.31866,62.3177
128,rgb/1305031944.171370.png,rgb/1305031944.506947.png,0.00306581,13.9106,10,48,0.296875,FNS,1.93042,37.2968
129,rgb/1305031944.339308.png,rgb/1305031944.671779.png,0.00419134,16.9222,10,34,0.25,FNS,1.3134,35.0248
130,rgb/1305031944.506947.png,rgb/1305031944.839956.png,0.00424309,16.374,10,60,0.265625,FNS,1.23183,59.4293
131,rgb/1305031944.671779.png,rgb/1305031945.007437.png,0.00394476,12.6384,10,39,0.265625,FNS,1.97916,113.396
132,rgb/1305031944.839956.png,rgb/1305031945.168992.png,0.00418395,12.2238,10,49,0.328125,FNS,0.787156,19.2246
133,rgb/1305031945.007437.png,rgb/1305031945.338940.png,0.0053117,16.4512,10,51,0.28125,FNS,1.94253,22.4592
134,rgb/1305031945.168992.png,rgb/1305031945.506438.png,0.00709246,11.5672,10,29,0.296875,FNS,3.7994,69.0863
135,rgb/1305031945.338940.png,rgb/1305031945.669116.png,0.00938165,6.28912,10,64,0.296875,FNS,2.50385,95.7076
136,rgb/1305031945.506438.png,rgb/1305031945.838266.png,0.0115846,6.8039,10,29,0.28125,FNS,117.044,148.814
137,rgb/1305031945.669116.png,rgb/1305031946.005983.png,0.0128974,18.7884,10,11,0.125,FNS,14.4072,47.4976
138,rgb/1305031945.838266.png,rgb/1305031946.168867.png,0.0114468,19.7216,10,18,0.140625,FNS,5.40752,100.771
139,rgb/1305031946.005983.png,rgb/1305031946.337036.png,0.0104441,10.494,10,10,0.140625,FNS,5.24576,58.0275
140,rgb/1305031946.168867.png,rgb/1305031946.506586.png,0.0215748,7.14348,10,94,0.46875,FNS,4.44697,46.5399
141,rgb/1305031946.337036.png,rgb/1305031946.669089.png,0.0328322,2.87681,10,70,0.359375,FNS,0.811913,4.08243
142,rgb/1305031946.506586.png,rgb/1305031946.837100.png,0.033084,4.34331,10,227,0.5625,FNS,88.5089,158.653
143,rgb/1305031946.669089.png,rgb/1305031947.006827.png,0.0289199,2.6559,10,212,0.609375,FNS,5.93823,93.0336
144,rgb/1305031946.837100.png,rgb/1305031947.169117.png,0.0186611,1.86309,10,417,0.71875,FNS,0.115766,1.25993
145,rgb/1305031947.006827.png,rgb/1305031947.336945.png,0.0138734,3.35371,10,387,0.578125,FNS,7.35954,94.4967
146,rgb/1305031947.169117.png,rgb/1305031947.504994.png,0.0210737,8.08685,10,213,0.5625,FNS,6.89835,94.0972
147,rgb/1305031947.336945.png,rgb/1305031947.669011.png,0.0293013,14.3805,10,83,0.421875,FNS,3.16323,30.7151
148,rgb/1305031947.504994.png,rgb/1305031947.837022.png,0.0360281,18.1927,10,178,0.546875,FNS,1.01129,11.3944
149,rgb/1305031947.669011.png,rgb/1305031948.004911.png,0.0339414,16.1342,10,69,0.4375,FNS,4.47571,37.8614
150,rgb/1305031947.837022.png,rgb/1305031948.168952.png,0.0241809,9.75337,10,171,0.53125,FNS,1.29822,9.74481
151,rgb/1305031948.004911.png,rgb/1305031948.337101.png,0.024794,7.35527,10,182,0.5625,FNS,4.89111,44.3015
152,rgb/1305031948.168952.png,rgb/1305031948.505024.png,0.0383675,4.62708,10,159,0.640625,FNS,1.19889,3.93572
153,rgb/1305031948.337101.png,rgb/1305031948.669040.png,0.0444022,5.44544,10,122,0.5,FNS,0.91616,3.57293
